Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-04,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-05,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-06,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-07,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-08,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-09,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-10,NA,NA,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-11,NA,NA,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-12,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-13,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-14,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-15,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-16,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-17,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-18,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-19,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-20,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-21,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-22,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-23,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-24,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-25,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-26,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-27,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-28,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-29,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-30,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-05-31,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-06-01,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
75,state,Arkansas,CUMMINS UNIT PRISON,2020-06-02,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,NA,NA,STATE HWY 388,71644,GRADY,LINCOLN,34.05152225,-91.58407175,5079,10000085,state,NA,NA,NA,NA,FALSE,NA,1876,040000000070200000000,HIFLD,HIFLD,http://adc.arkansas.gov/facilities,NA
